item_id	level	deck_id	source_position	word	reading	meaning	hanviet	example_jp	example_vi	tags	status
N4-VOCAB-0558	N4	n4_vocab_image	558	都会	とかい	thành thị thanh				source_image:36.jpg;side:R;y:341	ocr_ready
N4-VOCAB-0559	N4	n4_vocab_image	559	祖父	そふ	ông mlnh				source_image:36.jpg;side:L;y:371	ocr_ready
N4-VOCAB-0560	N4	n4_vocab_image	560	独身	どくしん	dộc thân				source_image:36.jpg;side:R;y:371	ocr_ready
N4-VOCAB-0561	N4	n4_vocab_image	561	祖母	そぼ	bàminh				source_image:36.jpg;side:L;y:406	ocr_ready
N4-VOCAB-0563	N4	n4_vocab_image	563	そら	そら	bẩu trời				source_image:36.jpg;side:L;y:434	ocr_ready
N4-VOCAB-0564	N4	n4_vocab_image	564	都市	とし	đô thị thành phẻ				source_image:36.jpg;side:R;y:434	ocr_ready
N4-VOCAB-0565	N4	n4_vocab_image	565	だいがくせい 大学生	だいがくせい 大学生	sinh viên				source_image:36.jpg;side:L;y:467	ocr_ready
N4-VOCAB-0566	N4	n4_vocab_image	566	途中	とちゅ	giữa chừng				source_image:36.jpg;side:R;y:467	ocr_ready
N4-VOCAB-0567	N4	n4_vocab_image	567	台風	たいふう	Éxh bão; cơn bão				source_image:36.jpg;side:L;y:497	ocr_ready
N4-VOCAB-0568	N4	n4_vocab_image	568	特急	とっきゅ	tàu tốc hành đặc bíệ				source_image:36.jpg;side:R;y:497	ocr_ready
N4-VOCAB-0569	N4	n4_vocab_image	569	畳	たたみ	chỉếu tatami				source_image:36.jpg;side:L;y:530	ocr_ready
N4-VOCAB-0570	N4	n4_vocab_image	570	泥棒	どろぼう	kẻ trộm, kẻ cáp				source_image:36.jpg;side:R;y:530	ocr_ready
N4-VOCAB-0572	N4	n4_vocab_image	572	におい	におい	mùi				source_image:36.jpg;side:R;y:564	ocr_ready
N4-VOCAB-0573	N4	n4_vocab_image	573	棚	たな	giá (sách); kệ để đổ				source_image:36.jpg;side:L;y:595	ocr_ready
N4-VOCAB-0574	N4	n4_vocab_image	574	日記	にっき	Arz nhât ký				source_image:36.jpg;side:R;y:595	ocr_ready
N4-VOCAB-0575	N4	n4_vocab_image	575	楽しみ	たのしみ	mong đợi				source_image:36.jpg;side:L;y:632	ocr_ready
N4-VOCAB-0576	N4	n4_vocab_image	576	入学	にゅうがく	nhập học				source_image:36.jpg;side:R;y:632	ocr_ready
N4-VOCAB-0577	N4	n4_vocab_image	577	男性	だんせい	nam giới				source_image:36.jpg;side:L;y:664	ocr_ready
N4-VOCAB-0578	N4	n4_vocab_image	578	人形	にんぎょう	búp bê				source_image:36.jpg;side:R;y:664	ocr_ready
N4-VOCAB-0579	N4	n4_vocab_image	579	暖房	だんぼう	hệ thống sưởi SỰ sưởi nóng				source_image:36.jpg;side:L;y:701	ocr_ready
N4-VOCAB-0580	N4	n4_vocab_image	580	値段	ねだん	giá cả				source_image:36.jpg;side:R;y:701	ocr_ready
N4-VOCAB-0581	N4	n4_vocab_image	581	熱	ねつ	sỐt				source_image:36.jpg;side:R;y:738	ocr_ready
N4-VOCAB-0582	N4	n4_vocab_image	582	力	ちから	sức mạnh, sức lực				source_image:36.jpg;side:L;y:771	ocr_ready
N4-VOCAB-0583	N4	n4_vocab_image	583	のど	のど	cổ họng				source_image:36.jpg;side:R;y:771	ocr_ready
N4-VOCAB-0584	N4	n4_vocab_image	584	ちゅうがっこう 中学校	ちゅうがっこう 中学校	truờng trường trung học cơ sở; cấp 2				source_image:36.jpg;side:L;y:812	ocr_ready
N4-VOCAB-0585	N4	n4_vocab_image	585	乗り物	のりもの	xe cộ, phương tiện				source_image:36.jpg;side:R;y:812	ocr_ready
