item_id	level	deck_id	source_position	word	reading	meaning	hanviet	example_jp	example_vi	tags	status
N4-VOCAB-0340	N4	n4_vocab_topic_image	340	おたま	おたま	cái muôi				Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	ready
N4-VOCAB-0341	N4	n4_vocab_topic_image	341	皿	さら	cái đĩa	MÃNH			Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	ready
N4-VOCAB-0342	N4	n4_vocab_topic_image	342	ざる	ざる	cái rá				Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	ready
N4-VOCAB-0343	N4	n4_vocab_topic_image	343	しゃもじ	しゃもじ	muôi cơm				Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	ready
N4-VOCAB-0344	N4	n4_vocab_topic_image	344	食器	しょっき	đồ bếp (bát, đĩa, thìa, đũa...)	THỰC KHÍ			Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	ready
N4-VOCAB-0345	N4	n4_vocab_topic_image	345	スプーン	スプーン	chiếc thìa				Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	ready
N4-VOCAB-0346	N4	n4_vocab_topic_image	346	タッパー	タッパー	hộp kín có nắp, hộp nhựa				Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	ready
N4-VOCAB-0347	N4	n4_vocab_topic_image	347	茶碗	ちゃわん	bát ăn cơm	TRÀ OẢN			Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	ready
N4-VOCAB-0348	N4	n4_vocab_topic_image	348	ナイフ	ナイフ	con dao				Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	ready
N4-VOCAB-0349	N4	n4_vocab_topic_image	349	鍋	なべ	cái nồi	OA			Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	ready
N4-VOCAB-0350	N4	n4_vocab_topic_image	350	はし	はし	đũa ăn				Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	ready
N4-VOCAB-0351	N4	n4_vocab_topic_image	351	フォーク	フォーク	cái dĩa				Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	ready
N4-VOCAB-0352	N4	n4_vocab_topic_image	352	ふた	ふた	cái nắp, cái vung				Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	ready
N4-VOCAB-0353	N4	n4_vocab_topic_image	353	フライパン	フライパン	chảo rán				Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	ready
N4-VOCAB-0354	N4	n4_vocab_topic_image	354	包丁	ほうちょう	con dao	BAO ĐINH			Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	ready
